gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000273433.1,172.16483548693907,-2.908204926702098,0.2075805573668813,-14.010006349304135,1.3539287260505421e-44,1.5751114461153442e-41
ENSG00000133800.8,3278.178258748632,-5.237325339274326,0.3741858313681764,-13.996589128253527,1.635329789066753e-44,1.846527821531227e-41
ENSG00000120049.18,5291.152237372436,-6.172885267193378,0.44172870763631156,-13.97438101821469,2.2344783145698716e-44,2.450967342132913e-41
ENSG00000165269.12,4234.907047029183,-6.943764057321642,0.4982787503138073,-13.93550106832487,3.85485501047576e-44,3.999776721815538e-41
ENSG00000167676.4,74978.65320135326,-7.198036214970422,0.5165231389412525,-13.93555423233247,3.851985579755231e-44,3.999776721815538e-41
ENSG00000240666.2,527.6660080670732,-4.304502571634648,0.30990258297813256,-13.889857032712708,7.298084470912642e-44,7.373177919021243e-41
ENSG00000127241.16,266.5487510801207,-5.145402733449343,0.37160375308634125,-13.846476766486857,1.3360639306953364e-43,1.315200778546786e-40
ENSG00000119147.9,836.2508657670586,-5.659255896071332,0.4088237371183186,-13.842777173267397,1.406651304597685e-43,1.3500687558702431e-40
ENSG00000226009.1,772.9603499025475,-5.7008336338080365,0.41246654829717827,-13.821323589375398,1.895521829008186e-43,1.7749019155476409e-40
ENSG00000267328.1,8914.02433074154,-5.685702997536833,0.41314796199852144,-13.76190498443553,4.3199197208906094e-43,3.9487151905883664e-40
ENSG00000170271.10,3456.027704972414,-2.491399767023912,0.18132847852483194,-13.739704801431554,5.871469990213262e-43,5.242130334750636e-40
ENSG00000144908.13,2139.4115195357717,-6.104287355641371,0.4449325070380773,-13.719580518577319,7.751255569502974e-43,6.763146649290651e-40
ENSG00000170323.8,53823.29017464681,-7.9867124546124115,0.5838960723332145,-13.678311660323347,1.3683298203494383e-42,1.1673677807341173e-39
ENSG00000138778.11,964.5497454069694,2.9549043752677977,0.21619220850839263,13.667950365348563,1.5777694635711156e-42,1.3167858146947542e-39
ENSG00000004776.12,13299.72501647421,-5.67970260551886,0.41668937408459056,-13.63054341857502,2.6361003817170442e-42,2.1532453139255116e-39
ENSG00000084674.14,640.2732762657572,-6.498018437135689,0.477145196079139,-13.618534757411519,3.107396755608332e-42,2.485334767594989e-39
ENSG00000166819.11,40011.27168669856,-7.682411016778626,0.5646747693570812,-13.605019090060546,3.738707890387955e-42,2.9292394820384487e-39
ENSG00000022267.16,35130.71378764313,-4.908825545814055,0.3612407449753127,-13.588792554808636,4.667163802364114e-42,3.5835417107312144e-39
ENSG00000124440.15,445.086278596253,-4.783393986857063,0.35277992034959854,-13.559144698816207,6.994692958216169e-42,5.26535798742896e-39
ENSG00000109674.3,148.5179081113698,3.979873456650153,0.2937684316212961,13.54765532390731,8.180150348155802e-42,6.039310615693257e-39
ENSG00000111404.6,298.0140380860963,-4.922216421775193,0.3637194303018312,-13.533003770765038,9.985838724396797e-42,7.233327065439952e-39
ENSG00000181234.9,1853.5552508383666,-6.718202172250892,0.49705361230421213,-13.516051399580503,1.2574624846463974e-41,8.939859675566638e-39
ENSG00000116678.19,3692.026675281222,-3.1633520952306955,0.23408769048817982,-13.513534558923883,1.301210015559852e-41,9.08268249224696e-39
ENSG00000101938.14,12703.100694737213,-5.953282589720666,0.4406950146760314,-13.508849411643807,1.3867177150000358e-41,9.506692820815424e-39
ENSG00000066279.17,1322.939957610825,4.046135920180095,0.29966373164478854,13.502254336791916,1.5166331332375473e-41,1.0214923266337311e-38
ENSG00000087586.17,1013.2366190673325,3.283512564038181,0.243275593477584,13.497089934509734,1.6267579422617642e-41,1.0767735200236446e-38
ENSG00000169679.14,1104.988590939699,3.7095315829618962,0.2753974944212567,13.469736138149752,2.357068177060868e-41,1.5337322777210812e-38
ENSG00000248290.1,2936.242367239686,-4.964524610718195,0.36891685882335323,-13.457028303212718,2.7995053219535087e-41,1.7912634802519525e-38
ENSG00000170509.11,313.242771985576,-5.960391843469195,0.4431507530311724,-13.45003207757141,3.0773877347209105e-41,1.9367867626831227e-38
ENSG00000123243.14,12132.287225376234,-4.825862385233197,0.3590112357853966,-13.442092904629636,3.426076752134489e-41,2.121459880503148e-38
ENSG00000118193.11,578.0535841770051,4.139552236411389,0.30824840588959124,13.429273784773763,4.073869391521668e-41,2.4825384096810853e-38
ENSG00000175063.16,1260.5622009324682,4.572356492565918,0.34197745677499936,13.370344746362196,9.012218047102419e-41,5.406063485098578e-38
ENSG00000051341.13,373.35308137358464,2.933482562771317,0.21998314210976957,13.335033469553482,1.447897158815794e-40,8.551726126784177e-38
ENSG00000117724.12,4809.0971343327055,3.616838759123336,0.27134779370651657,13.329162215467374,1.5664688810843388e-40,9.111864668743765e-38
ENSG00000104549.11,3938.8735288377807,2.644160769468764,0.19839983963137137,13.327434005902616,1.603175424171202e-40,9.186195180500987e-38
ENSG00000155886.11,305.5234839198247,5.902602110825115,0.4430927255186671,13.32136993202892,1.7388719226109919e-40,9.817210585435086e-38
ENSG00000129810.14,276.2550711731622,3.7615900702322507,0.2826122439374992,13.310074672717086,2.022794709452753e-40,1.1254653868202992e-37
ENSG00000069702.10,9314.53824483877,-3.5610538000321577,0.2692070989387069,-13.227934233795738,6.05281795346915e-40,3.319624772166202e-37
ENSG00000277494.1,1100.1174461080177,-5.041943141470641,0.3817797628952989,-13.206418022878198,8.056806508922501e-40,4.3564627983668135e-37
ENSG00000166292.11,743.4536316061835,-5.098241391778659,0.3861413890585465,-13.203043072405965,8.42611077564025e-40,4.492872483161179e-37
ENSG00000129596.4,1813.536179475536,-4.467540907153471,0.3384385793770871,-13.200448114917043,8.721468651942498e-40,4.586656205708554e-37
ENSG00000004799.7,16981.13194328633,-4.271990617483107,0.32364980258725495,-13.199422905043766,8.840974889378209e-40,4.586673878082687e-37
ENSG00000104415.13,1049.5796200799377,3.924973274121829,0.2977673184690603,13.181343386848734,1.123718380704216e-39,5.752089647148741e-37
ENSG00000125740.13,20142.200149167955,-4.814714004358963,0.3660749667532145,-13.152262355062238,1.651578126346312e-39,8.34285998007385e-37
ENSG00000137812.19,650.5692489096825,3.254046974134077,0.24751460451969007,13.146888768235145,1.773217534472682e-39,8.840986281291004e-37
ENSG00000168477.17,12863.75899689365,-5.029204712572854,0.3828700709903628,-13.13553890374326,2.0601950620619878e-39,1.0140121618925869e-36
ENSG00000134548.9,1481.08728402974,-6.482427551388677,0.49422160948913607,-13.116438915104084,2.651023029335036e-39,1.2838103743045536e-36
ENSG00000034971.16,1194.786672889172,-8.89833583148514,0.6784465980739672,-13.115749797768173,2.6752319539570288e-39,1.2838103743045536e-36
ENSG00000167641.10,533.60032560836,-4.014502380875058,0.3065999845784182,-13.093615729939089,3.581443475561404e-39,1.6974715613614553e-36
ENSG00000149124.10,908.594530471507,-7.980709089932978,0.6097031623429547,-13.089499256105007,3.7809218257615085e-39,1.767474729685992e-36
ENSG00000152785.6,151.55749876069135,-5.9598539795417285,0.4553436730325725,-13.088693952524508,3.821218581540917e-39,1.767474729685992e-36
ENSG00000183856.10,1366.8735757544157,3.9394014993419297,0.30113919601713746,13.08166306958508,4.191677226569952e-39,1.91574619530056e-36
ENSG00000119771.14,776.2423311408307,-2.9257929919044154,0.22403752641643745,-13.059388035136566,5.6177553565316877e-39,2.5373087752071532e-36
ENSG00000137070.17,868.99129543265,-2.000853918783935,0.15328233788562484,-13.053388579426015,6.078255125266762e-39,2.7133754943501895e-36
ENSG00000088325.15,2733.602884382768,3.713627228945235,0.28478085566856903,13.040298022235012,7.217437774035859e-39,3.184881075666789e-36
ENSG00000131747.14,10510.633322739639,4.274100826564252,0.32795634838268983,13.032529626707623,7.991361251427997e-39,3.486322156858775e-36
ENSG00000261054.1,4475.574688169369,-4.034446998972716,0.3098442875099959,-13.020885527355611,9.308509838707415e-39,4.015314620424903e-36
ENSG00000221932.6,489.6499984463122,-7.2142253246998775,0.5547623634194038,-13.00417223734026,1.158464884128123e-38,4.941625040729197e-36
ENSG00000177098.8,1615.9677470456156,-3.5383330399868433,0.2721728338142193,-13.000316711997977,1.218376646599871e-38,5.140076685672049e-36
ENSG00000115361.7,424.6739509442894,-6.294258569748278,0.48441752524977927,-12.993457589096888,1.3326751077620574e-38,5.561166311097081e-36
ENSG00000169607.12,530.4094078052965,3.8930908405301197,0.30015983350643993,12.970059301577383,1.8089034155884151e-38,7.467270002995144e-36
ENSG00000090530.9,709.7588534123752,-2.468497093385539,0.19038872314637104,-12.96556357220672,1.9181539952953867e-38,7.834026599296297e-36
ENSG00000227467.3,93.66592047007249,-4.280262947486851,0.3301682790889042,-12.963883021404088,1.9606563024329308e-38,7.923321695442384e-36
ENSG00000175445.14,38170.70127530676,-5.5749270382650415,0.43029271921788587,-12.956126816178093,2.1692712304953557e-38,8.675051230202833e-36
ENSG00000248144.5,985.3872269368339,-6.3269126873053025,0.4891188716688652,-12.935327287041666,2.844093381220782e-38,1.1256452474066705e-35
ENSG00000175305.17,923.3378311708369,2.419247906705561,0.18707022866131018,12.932297800766568,2.9584298254293844e-38,1.1589497900822397e-35
ENSG00000141338.13,4152.290313784236,-5.040873597040174,0.389940824847014,-12.927278386452269,3.158010753564405e-38,1.2246382913140512e-35
ENSG00000157150.4,2979.3944510991087,-5.812221315990884,0.45224686649203844,-12.851877473634646,8.394776332644371e-38,3.1909292889757434e-35
ENSG00000143476.17,1129.697862387787,3.379935548089223,0.26298835817656674,12.852034863915843,8.377711377092397e-38,3.1909292889757434e-35
ENSG00000153253.16,226.58405350812419,-3.873558510999842,0.3017276457694035,-12.837930382952791,1.005260409153085e-37,3.783622781156479e-35
ENSG00000187758.7,970.2898055960802,-6.163565716887607,0.48090993032695606,-12.816465887275786,1.3260831146191907e-37,4.942685131392753e-35
ENSG00000137727.12,801.9045141520725,-3.4495103437322383,0.269277593214688,-12.810239064273103,1.4369118538867739e-37,5.304277209862224e-35
ENSG00000182253.14,18137.154119326893,-3.941918110555359,0.30780154413344907,-12.806687249256678,1.5042035822335263e-37,5.499798069097839e-35
ENSG00000266524.2,542.9626557952978,-5.307502634649321,0.4147260761016674,-12.797610134715093,1.6907475661519063e-37,6.123536774729984e-35
ENSG00000174371.16,619.4039314964958,3.870784218690232,0.30315763520985617,12.768222763087401,2.4672365963988476e-37,8.852306558163379e-35
ENSG00000135917.13,4996.438027853551,-6.571120600014901,0.5150540916495056,-12.75811746096476,2.8090792120613367e-37,9.985496299096923e-35
ENSG00000143228.12,647.8130394820059,4.009009058409365,0.31475954184740756,12.736735588314254,3.695359744352167e-37,1.301546384820404e-34
ENSG00000163884.3,557.2125369113019,-4.334768948245083,0.34091236466027836,-12.715200144074302,4.868613743596912e-37,1.699190456640264e-34
ENSG00000148773.13,3946.1895003873674,3.6275533260264066,0.28538669492385155,12.711010676213656,5.136623582129458e-37,1.776577621094883e-34
ENSG00000077152.9,800.1070179774302,3.3408966337030233,0.2629521387645787,12.705341167405873,5.522804858902269e-37,1.8930892976617591e-34
ENSG00000133392.17,25053.96230195503,-4.001254371372346,0.31524042532930985,-12.692707057454678,6.490305749863401e-37,2.205038301265538e-34
ENSG00000270132.1,219.7922384447347,3.9566311397123366,0.31183190802064925,12.688345990078512,6.861961874253248e-37,2.3108559501268107e-34
ENSG00000196549.10,9574.761704303928,-4.113082308433624,0.32435003034390414,-12.680998685502127,7.536544446051386e-37,2.515960676768337e-34
ENSG00000184811.3,9614.402248118437,-8.84488206957472,0.6977307512038016,-12.676640744749404,7.967389472036928e-37,2.6368624932842216e-34
ENSG00000165810.16,3642.895784223629,-4.438538945907795,0.3508508128145816,-12.650787126018386,1.107595538301201e-36,3.6343333599078127e-34
ENSG00000138685.13,2819.981900122718,-3.4191274154473246,0.27039462233740236,-12.644953460579137,1.1929515979897631e-36,3.8165503998687497e-34
ENSG00000196611.4,1421.3607933422431,6.536465977968404,0.5169039733859657,12.645416391658701,1.185945748693017e-36,3.8165503998687497e-34
ENSG00000164879.6,1641.1684512918728,-4.695080290995989,0.37126482215152257,-12.646176020091145,1.1745382706870096e-36,3.8165503998687497e-34
ENSG00000029559.6,86.36995368873998,6.975114597013174,0.5520578449292896,12.634753153279767,1.3581970944240192e-36,4.309301210911779e-34
ENSG00000165478.6,786.4718132428854,-7.522061340959306,0.5960140778750838,-12.620610183868552,1.6255682403910546e-36,5.07375531031325e-34
ENSG00000166851.14,1021.9603816644988,3.60497735566039,0.2856352667362163,12.62091126509802,1.6193648450652176e-36,5.07375531031325e-34
ENSG00000230018.1,67.43004833632513,-3.3030773848463606,0.2620681440877589,-12.603887421510708,2.0098876504513838e-36,6.2227094184257325e-34
ENSG00000138180.15,967.209575804189,3.963181639306197,0.31473460323217056,12.592138260636924,2.3326760467344848e-36,7.164301288814688e-34
ENSG00000137225.12,200.1973594395378,-3.1436515766957185,0.24984171183521775,-12.582572996334187,2.633116478655269e-36,8.022855137464638e-34
ENSG00000179094.15,4292.643255692764,-2.373429746628569,0.18889823823141327,-12.564594401992013,3.305658863264021e-36,9.914652298403832e-34
ENSG00000079435.9,15151.369340128296,-5.432993533662768,0.4323887620384947,-12.56506646483814,3.285987805866546e-36,9.914652298403832e-34
ENSG00000011426.10,2196.4220303722245,3.8802512844834047,0.3090183363445132,12.556702396318176,3.652402256855772e-36,1.0869718995577515e-33
ENSG00000136158.11,2035.3412935501974,-2.7417136995095315,0.21863611653866044,-12.540076831380814,4.505585136942554e-36,1.3305686076335508e-33
ENSG00000137807.13,1066.6867736002082,2.8853201232817525,0.2301031818598405,12.539244785581657,4.553138956531397e-36,1.3343477685511212e-33
ENSG00000157456.7,827.1023555703146,3.412798460810609,0.2727312019738572,12.513414072577381,6.305470099369526e-36,1.8338886559461776e-33
ENSG00000165474.5,2112.647159456855,4.198915086554434,0.33565630326363505,12.50956721422411,6.618383238154571e-36,1.910423690947309e-33
ENSG00000172901.19,693.3465067993926,-5.397693555777947,0.43152975104089303,-12.508276759037283,6.726770780910391e-36,1.927219828730827e-33
ENSG00000277737.3,120.84213492799297,-7.00407714428475,0.5600489992322143,-12.506186340635946,6.906103709170236e-36,1.9639424259167003e-33
ENSG00000198901.13,2208.8358192878122,2.841495994053755,0.22734646719903245,12.498527155762408,7.60471536817941e-36,2.1467104977924686e-33
ENSG00000083782.7,183.97404616504417,6.412504494949961,0.5137417868473942,12.481960119110926,9.365237882183012e-36,2.624385748429839e-33
ENSG00000123485.11,619.7237510160677,3.8790451852031795,0.3108229579541145,12.479918506456743,9.608494231523764e-36,2.673041319148035e-33
ENSG00000223774.5,793.4422101616847,-3.2006981556669065,0.25672602468843825,-12.46736928814,1.1247833442664914e-35,3.106586861132005e-33
ENSG00000076382.16,1728.8388550414063,2.906049990150209,0.23313670078967977,12.465004352840403,1.1586545961227695e-35,3.177279185696375e-33
ENSG00000123612.15,2951.244822897507,-5.734539986006643,0.46011490109414527,-12.463278134157374,1.1840160607595707e-35,3.223798623306431e-33
ENSG00000173641.17,4086.582751892135,-5.169857376717466,0.41499305051064994,-12.457696268301225,1.2698607409477247e-35,3.4331847680087396e-33
ENSG00000205364.3,251.52703284496639,-3.6256408672806977,0.29121797006572075,-12.449921501968026,1.3998277334675937e-35,3.7580969591296775e-33
ENSG00000163431.12,4970.4315114896945,-3.1823573326070753,0.255715945415541,-12.444892036105578,1.4908582953867303e-35,3.974690334596664e-33
ENSG00000156970.12,883.6810300067352,3.49046658805262,0.2805941570763731,12.439555493319032,1.5938842894798726e-35,4.2200559832704684e-33
ENSG00000134690.10,866.1196489975456,3.0011363967106384,0.24152520652128082,12.42576888738198,1.8939662934884518e-35,4.980223285843504e-33
ENSG00000174871.10,129.77171431088678,2.9071458419983105,0.2339717839641038,12.425198426680064,1.907525366671594e-35,4.9817555341421205e-33
ENSG00000196616.13,55031.381147843276,-7.9610706192633005,0.6412219862856787,-12.415467325720279,2.1542527978487846e-35,5.588102646095452e-33
ENSG00000224958.5,33.85069144970324,-5.394048140568926,0.43519721606735684,-12.39449137407642,2.799161242930377e-35,7.212254985056384e-33
ENSG00000172987.12,252.99378203999535,-4.6923408570713665,0.3788530018869481,-12.385650459941685,3.1254051115045e-35,7.999161842384617e-33
ENSG00000126787.12,731.3684874122398,3.9956934306665732,0.3227539077958279,12.3800001615913,3.353421281219627e-35,8.525907046841238e-33
ENSG00000244734.3,8005.407414957185,-5.337316518629637,0.43163312087252614,-12.365400754790322,4.022003750721467e-35,1.015847013118078e-32
ENSG00000130176.7,5348.701829918393,-3.9895489960527537,0.32312119266893563,-12.346912200650289,5.061713217821079e-35,1.2700930205579675e-32
ENSG00000189129.13,1193.2843060902562,-4.375077252123454,0.3544417815964108,-12.34357087479372,5.276282077603474e-35,1.315336008060227e-32
ENSG00000165072.9,1516.6071486188698,-3.386624036844657,0.27465216177294394,-12.330593048979505,6.198880712592908e-35,1.535362770562286e-32
ENSG00000000005.5,645.6333611373716,-6.190436330102455,0.5022475758374766,-12.325467812921078,6.605900407884395e-35,1.6256866830710887e-32
ENSG00000154330.12,1462.172298687633,-3.2838816199624072,0.2664552422350486,-12.324327314474797,6.700024167058389e-35,1.638347947755023e-32
ENSG00000127564.16,1568.3272259626046,2.935958742666538,0.23832218425561613,12.319284299264101,7.132446058083172e-35,1.7330489659232346e-32
ENSG00000095637.21,26182.642056616092,-4.027510422496053,0.32727932497644263,-12.306033761179233,8.40532992940588e-35,2.0294907001246612e-32
ENSG00000135437.9,2071.734118127832,-4.332436811445673,0.35209444187386,-12.30475774734835,8.539224914143568e-35,2.0489336479930357e-32
ENSG00000101605.12,1239.6371172187216,-3.8689572828115915,0.31493967790451344,-12.284756587528552,1.0937372632722619e-34,2.6080538679680377e-32
ENSG00000213005.3,54.2681580258262,3.9327330842402044,0.32024905664214826,12.28023315814075,1.1566444138947177e-34,2.741033067520501e-32
ENSG00000129173.12,278.45059348877675,4.078724072589782,0.33237121224335114,12.271592491600856,1.28696915451574e-34,3.0311676571174097e-32
ENSG00000270977.1,50.01959895087621,4.521787217523863,0.36896155323005525,12.25544281765432,1.5708890035633228e-34,3.677317057060947e-32
ENSG00000198848.12,5440.717401367231,-5.261925957553969,0.42985836925546494,-12.241068998302566,1.8754606580108867e-34,4.363685461920967e-32
ENSG00000101441.4,75.39090170451438,6.627528196475455,0.5424421822345633,12.21794398284751,2.4931034007331896e-34,5.765827268526981e-32
ENSG00000072571.19,612.4006234776738,3.5388656640207055,0.28973555055618827,12.214123041605884,2.6130385751671034e-34,6.007015804744927e-32
ENSG00000166960.16,138.0955627494177,-4.461003848314143,0.36541994796517124,-12.207882665287144,2.8213610548332743e-34,6.447313824768109e-32
ENSG00000167779.7,2846.899460552358,-4.121271512171587,0.3386887460743242,-12.168315481221175,4.584459651346336e-34,1.0414318963008117e-31
ENSG00000092853.13,337.70657069638,3.1345246532787923,0.25768010965905386,12.164402822655573,4.809496725642176e-34,1.0861258164360516e-31
ENSG00000171848.13,2951.0319868035085,4.132564773520096,0.3397470175904647,12.163652834479157,4.85386927005397e-34,1.0897362289277306e-31
ENSG00000186642.15,2416.7140581419117,-3.7587692897993947,0.30910524964293595,-12.16015999126948,5.065937649666968e-34,1.1307349552811895e-31
ENSG00000149451.17,975.3226464181994,-3.9879924120873427,0.3282369426112145,-12.149736651705853,5.755067104344057e-34,1.2771259029067785e-31
ENSG00000112984.11,1065.6908737125784,3.8510235136401176,0.31697960285711085,12.149120886418975,5.798573371586291e-34,1.2793852316584444e-31
ENSG00000182463.15,3082.8005566767474,-2.6611808437850097,0.21923596458831057,-12.138431980274195,6.608021224464635e-34,1.449307004518762e-31
ENSG00000279688.1,87.2445780611009,-5.986534924332142,0.49320665146640263,-12.137984973505464,6.644214341780681e-34,1.449307004518762e-31
ENSG00000152779.13,89.9486027239437,-4.0449173459209335,0.33360200205948704,-12.124979229590037,7.787994412961167e-34,1.6892027881807467e-31
ENSG00000276043.4,916.689778004481,3.8392447410369073,0.31722476384479875,12.102600990240617,1.0231709172619225e-33,2.206772735090026e-31
ENSG00000280339.1,965.6161577261489,-3.7515990824779077,0.31022538284833934,-12.093140309901596,1.148127446787787e-33,2.4624447379681524e-31
ENSG00000137804.12,1828.367450206417,3.5405708166766647,0.29337865846598443,12.068263026320894,1.553793420379422e-33,3.3139824000992434e-31
ENSG00000104147.8,174.50345062717005,2.6904663632788517,0.22311526572386506,12.058638634833097,1.7464582689462987e-33,3.7043248289015115e-31
ENSG00000166803.11,616.8046607905343,3.4723022498276106,0.2880959876706719,12.052588020756703,1.879543571260821e-33,3.964700947487592e-31
ENSG00000135127.11,741.2276652063001,2.8056539115687595,0.23280308830483784,12.05161809492394,1.9017946978540857e-33,3.989715860399793e-31
ENSG00000138722.9,1550.3674210291597,-4.078607538141726,0.3385171182556573,-12.048452849765344,1.9762448633798354e-33,4.123370464674742e-31
ENSG00000121621.6,333.68201957019613,2.72983781333984,0.22668114487394583,12.042632901196368,2.1207709345796417e-33,4.401000916186326e-31
ENSG00000130032.15,257.7921955920641,-3.9464684387022047,0.32774769798874925,-12.041178207871582,2.1585056244275905e-33,4.455225238032238e-31
ENSG00000246022.2,120.52209721548715,-6.7435285614009155,0.5607048724569231,-12.026877048262133,2.5668750170326813e-33,5.2697806833637255e-31
ENSG00000094963.13,6081.408805174091,-4.417291297533043,0.3673358002377189,-12.02521315557706,2.6191131495210325e-33,5.3484240916628705e-31
ENSG00000186466.5,265.2833327939436,-5.9951584961728805,0.49868570038200505,-12.021917796280196,2.725707818767602e-33,5.536648088376033e-31
ENSG00000109906.13,841.468871547241,-4.8442405134311635,0.4033470176404346,-12.010106190371244,3.144410286065787e-33,6.353529225913244e-31
ENSG00000105974.11,28030.90518582413,-3.535555247843223,0.294727791164943,-11.996002256416213,3.728760617574884e-33,7.494808841325517e-31
ENSG00000181856.14,1080.0580955847845,-4.867100093277553,0.40633299288677416,-11.97810706607766,4.62769690032673e-33,9.253224567731432e-31
ENSG00000157152.16,613.9324722470617,-4.321797247643205,0.36094515272132416,-11.973556688763585,4.8887111920855414e-33,9.72448245468166e-31
ENSG00000172156.3,186.56046024001907,4.768319848858512,0.39873003400474233,11.958767692934313,5.842246772111539e-33,1.1502035683494056e-30
ENSG00000124253.10,2761.8330850921234,-7.42804393356831,0.6211280971752128,-11.958956562019683,5.828975203332833e-33,1.1502035683494056e-30
ENSG00000225243.5,380.51070469898065,-4.626579345665982,0.387182523543436,-11.949349633150343,6.543529365560195e-33,1.2816971218021504e-30
ENSG00000120738.7,44447.50225368254,-3.3499615149995687,0.28037049577547346,-11.948338236282494,6.623640871108432e-33,1.2908030288463138e-30
ENSG00000180509.11,140.49173541295082,-3.8435471741203466,0.3220232097403632,-11.935621588329838,7.71801793803073e-33,1.4964769023178677e-30
ENSG00000123473.15,778.0970619082742,2.299660458520899,0.19275499812603605,11.930484194330608,8.209459236752825e-33,1.5837655756692347e-30
ENSG00000276289.4,102.30008126064975,-4.517954859210296,0.3788805268936326,-11.924484206808213,8.822877064724254e-33,1.6935953669591442e-30
ENSG00000276409.4,3763.901061140442,-4.65814332092473,0.3912519921281591,-11.905737004909362,1.1048282362577089e-32,2.110221931252224e-30
ENSG00000105664.10,3067.241992117503,4.6905376086691675,0.39415182668256227,11.900332032323123,1.1787721485903824e-32,2.2403089879471966e-30
ENSG00000135447.16,5785.664450678011,-5.129216820839844,0.4312632709662187,-11.8934701055069,1.2797668531625169e-32,2.4202723773281865e-30
